Mod:Item:MetaData, Localized Name
Railcraft:cube:8, Блок пропитанной креозотом древесины
Railcraft:cube:4, Сыпучий обсидиан
Railcraft:cube:6, Камень бездны
Railcraft:cube:7, Карьерный камень
Railcraft:anvil:0, Стальная наковальня
Railcraft:anvil:1, Немного повреждённая наковальня
Railcraft:anvil:2, Сильно повреждённая наковальня
Railcraft:machine.alpha:7, Кирпич коксовой печи
Railcraft:machine.alpha:12, Доменный кирпич
Railcraft:machine.alpha:3, Паровая печь
Railcraft:machine.alpha:14, Обшивка водонапорной башни
Railcraft:machine.alpha:8, Прокатный стан
Railcraft:machine.alpha:15, Дробитель
Railcraft:machine.alpha:11, Станция кормления
Railcraft:machine.alpha:6, Торговая станция
Railcraft:machine.alpha:0, Мировой якорь
Railcraft:machine.alpha:2, Личный якорь
Railcraft:machine.alpha:13, Пассивный якорь
Railcraft:machine.alpha:4, Якорь администратора
Railcraft:machine.alpha:1, Корпус паровой турбины
Railcraft:machine.alpha:5, Дымогенератор
Railcraft:machine.alpha:9, Ручная паровая ловушка
Railcraft:machine.alpha:10, Автоматическая паровая ловушка
Railcraft:machine.beta:0, Обшивка железного резервуара
Railcraft:machine.beta:1, Водомерное стекло железного резервуара
Railcraft:machine.beta:2, Клапан железного резервуара
Railcraft:machine.beta:13, Обшивка стального резервуара
Railcraft:machine.beta:14, Водомерное стекло стального резервуара
Railcraft:machine.beta:15, Клапан стального резервуара
Railcraft:machine.beta:5, Твёрдотопливная камера сгорания
Railcraft:machine.beta:6, Жидкотопливная камера сгорания
Railcraft:machine.beta:3, Котёл низкого давления
Railcraft:machine.beta:4, Котёл высокого давления
Railcraft:machine.beta:7, Любительский паровой двигатель
Railcraft:machine.beta:8, Коммерческий паровой двигатель
Railcraft:machine.beta:9, Промышленный паровой двигатель
Railcraft:machine.beta:10, Мировой страж
Railcraft:machine.beta:11, Пустотный сундук
Railcraft:machine.beta:12, Сундук для металлов
Railcraft:track:4767, Стрелочный путь
Railcraft:track:2144, Треугольно-стрелочный путь
Railcraft:track:0, Крестовой путь
Railcraft:track:0, Управляющий путь
Railcraft:track:20176, Замыкающий путь
Railcraft:track:23575, Высаживающий путь
Railcraft:track:0, Сажающий путь
Railcraft:track:0, Сцепляющий путь
Railcraft:track:0, Свистковый путь
Railcraft:track:30516, Локомотивный путь
Railcraft:track:16093, Ограничивающий путь
Railcraft:track:0, Маршрутный путь
Railcraft:track:32363, Тупиковый путь
Railcraft:track:30946, Однонаправленный путь
Railcraft:track:0, Путевой детектор направления
Railcraft:track:0, Однонаправленный путь с воротами
Railcraft:track:19746, Путь с воротами
Railcraft:track:0, Навесной путь
Railcraft:track:2264, Сбрасывающий путь
Railcraft:track:736, Деревянный путь
Railcraft:track:0, Деревянный ускоряющий путь
Railcraft:track:0, Деревянный крестовой путь
Railcraft:track:19986, Деревянный стрелочный путь
Railcraft:track:0, Деревянный треугольно-стрелочный путь
Railcraft:track:0, Укреплённый путь
Railcraft:track:0, Укреплённый ускоряющий путь
Railcraft:track:764, Укреплённый крестовой путь
Railcraft:track:0, Укреплённый стрелочный путь
Railcraft:track:0, Укреплённый треугольно-стрелочный путь
Railcraft:track:0, Электрический путь
Railcraft:track:0, Электрический крестовой путь
Railcraft:track:10488, Электрический стрелочный путь
Railcraft:track:0, Электрический треугольно-стрелочный путь
Railcraft:track:816, Высокоскоростной путь
Railcraft:track:0, Высокоскоростной ускоряющий путь
Railcraft:track:26865, Высокоскоростной направленный ускоряющий путь
Railcraft:track:7916, Высокоскоростной стрелочный путь
Railcraft:track:0, Высокоскоростной треугольно-стрелочный путь
Railcraft:track:8103, Воспламеняющий путь
Railcraft:track:0, Пусковой путь
Railcraft:track.elevator, Подымающий путь
Railcraft:signal:4, Стрелочный рычаг
Railcraft:signal:2, Стрелочный электромотор
Railcraft:signal:5, Маршрутный стрелочный электромотор
Railcraft:signal:3, Сигнальный блок
Railcraft:signal:11, Удалённый сигналоприёмный блок
Railcraft:signal:1, Спаренный сигнальный блок
Railcraft:signal:12, Спаренный удалённый сигналоприёмный блок
Railcraft:signal:13, Реле сигнального блока
Railcraft:signal:8, Приёмник сигнала
Railcraft:signal:9, Контроллер сигнала
Railcraft:signal:10, Контроллер аналогового сигнала
Railcraft:signal:7, Конденсатор сигнала
Railcraft:signal:6, Cеквенсор сигнала
Railcraft:signal:0, Блокировщик сигнала
Railcraft:brick.abyssal:0, Кирпич бездны
Railcraft:brick.abyssal:1, Крупный камень бездны
Railcraft:brick.abyssal:2, Блок бездны
Railcraft:brick.abyssal:3, Резной камень бездны
Railcraft:brick.abyssal:4, Гравированный камень бездны
Railcraft:brick.abyssal:5, Булыжник бездны
Railcraft:brick.bleachedbone:0, Костяной кирпич
Railcraft:brick.bleachedbone:1, Костяной крупный камень
Railcraft:brick.bleachedbone:2, Костяной блок
Railcraft:brick.bleachedbone:3, Костяной резной камень
Railcraft:brick.bleachedbone:4, Костяной гравированный камень
Railcraft:brick.bleachedbone:5, Костяной булыжник
Railcraft:brick.bloodstained:0, Кровавый кирпич
Railcraft:brick.bloodstained:1, Крупный кровавый камень
Railcraft:brick.bloodstained:2, Кровавый блок
Railcraft:brick.bloodstained:3, Резной кровавый камень
Railcraft:brick.bloodstained:4, Гравированный кровавый камень
Railcraft:brick.bloodstained:5, Кровавый булыжник
Railcraft:brick.frostbound:0, Заледеневший кирпич
Railcraft:brick.frostbound:1, Крупный заледеневший камень
Railcraft:brick.frostbound:2, Заледеневший блок
Railcraft:brick.frostbound:3, Заледеневший резной камень
Railcraft:brick.frostbound:4, Заледеневший гравированный камень
Railcraft:brick.frostbound:5, Заледеневший булыжник
Railcraft:brick.infernal:0, Дьявольский кирпич
Railcraft:brick.infernal:1, Крупный дьявольский камень
Railcraft:brick.infernal:2, Дьявольский блок
Railcraft:brick.infernal:3, Резной дьявольский камень
Railcraft:brick.infernal:4, Гравированный дьявольский камень
Railcraft:brick.infernal:5, Дьявольский булыжник
Railcraft:brick.quarried:0, Карьерный кирпич
Railcraft:brick.quarried:1, Крупный карьерный камень
Railcraft:brick.quarried:2, Карьерный блок
Railcraft:brick.quarried:3, Резной карьерный камень
Railcraft:brick.quarried:4, Гравированный карьерный камень
Railcraft:brick.quarried:5, Карьерный булыжник
Railcraft:brick.sandy:0, Песчаный кирпич
Railcraft:brick.sandy:1, Крупный песчаный камень
Railcraft:brick.sandy:2, Песчаный блок
Railcraft:brick.sandy:3, Резной песчаный камень
Railcraft:brick.sandy:4, Гравированный песчаный камень
Railcraft:brick.sandy:5, Песчаный булыжник
Railcraft:brick.nether:0, Адские кирпичи
Railcraft:brick.nether:1, Крупный камень Нижнего мира
Railcraft:brick.nether:2, Блок Нижнего мира
Railcraft:brick.nether:3, Резной камень Нижнего мира
Railcraft:brick.nether:4, Гравированный камень Нижнего мира
Railcraft:brick.nether:5, Булыжник Нижнего мира
Railcraft:post:0, Деревянный столб
Railcraft:post:1, Каменный столб
Railcraft:post:2, Металлический столб
Railcraft:post:4, Деревянная платформа
Railcraft:post:5, Каменная платформа
Railcraft:post:6, Металлическая платформа
Railcraft:post.metal:0, Чёрный металлический столб
Railcraft:post.metal:1, Красный металлический столб
Railcraft:post.metal:2, Зелёный металлический столб
Railcraft:post.metal:3, Коричневый металлический столб
